,unit_number,time,operational_setting_1,operations_setting_2,operational_setting_3,_sensor_1,_sensor_2,_sensor_3,_sensor_4,_sensor_5,_sensor_6,_sensor_7,_sensor_8,_sensor_9,_sensor_10,_sensor_11,_sensor_12,_sensor_13,_sensor_14,_sensor_15,_sensor_16,_sensor_17,_sensor_18,_sensor_19,_sensor_20,_sensor_21,anomaly
9117,47,67,0.0011,-0.0005,100.0,518.67,642.07,1583.78,1400.62,14.62,21.6,554.14,2388.01,9063.9,1.3,47.41,522.43,2387.98,8147.25,8.409,0.03,389,2388,100.0,39.07,23.4957,-1
9257,47,207,-0.0024,-0.0003,100.0,518.67,643.31,1605.32,1426.49,14.62,21.61,551.04,2388.18,9099.45,1.3,48.13,520.12,2388.23,8176.28,8.5257,0.03,396,2388,100.0,38.36,23.065,-1
9261,47,211,-0.0006,-0.0005,100.0,518.67,642.96,1605.71,1433.16,14.62,21.61,551.77,2388.2,9097.78,1.3,48.14,520.18,2388.21,8173.23,8.4635,0.03,396,2388,100.0,38.25,23.0423,-1
9263,47,213,-0.0015,-0.0003,100.0,518.67,643.9,1604.52,1422.89,14.62,21.61,551.93,2388.21,9109.27,1.3,48.23,520.18,2388.23,8176.56,8.527,0.03,397,2388,100.0,38.59,22.965,-1
9264,47,214,0.0032,-0.0001,100.0,518.67,643.5,1602.64,1433.3,14.62,21.61,551.7,2388.21,9107.27,1.3,48.28,519.72,2388.22,8176.36,8.5238,0.03,395,2388,100.0,38.48,23.1299,-1
9279,48,15,-0.0036,-0.0001,100.0,518.67,642.17,1587.61,1394.65,14.62,21.6,554.16,2388.02,9070.49,1.3,47.31,522.47,2388.01,8148.07,8.4253,0.03,392,2388,100.0,39.14,23.4874,-1
9301,48,37,-0.0011,0.0001,100.0,518.67,642.45,1583.54,1395.63,14.62,21.6,553.39,2388.02,9064.29,1.3,47.11,522.06,2388.03,8146.17,8.3687,0.03,392,2388,100.0,39.08,23.4468,-1
9308,48,44,-0.0013,0.0005,100.0,518.67,642.02,1588.3,1400.69,14.62,21.6,554.58,2387.97,9063.5,1.3,47.05,522.01,2388.03,8146.44,8.3957,0.03,391,2388,100.0,39.05,23.4356,-1
9406,48,142,-0.0032,0.0002,100.0,518.67,642.23,1587.81,1400.04,14.62,21.6,553.84,2387.98,9085.0,1.3,47.24,522.6,2387.98,8162.77,8.3446,0.03,391,2388,100.0,39.07,23.4193,-1
9448,48,184,-0.0025,-0.0002,100.0,518.67,642.52,1591.88,1398.63,14.62,21.6,552.64,2388.01,9115.5,1.3,47.61,521.6,2388.03,8194.3,8.4368,0.03,393,2388,100.0,38.82,23.3124,-1
9469,48,205,-0.0027,0.0004,100.0,518.67,642.65,1588.68,1419.31,14.62,21.61,552.76,2387.99,9151.35,1.3,47.61,521.16,2388.05,8216.59,8.4426,0.03,395,2388,100.0,38.6,23.2698,-1
9473,48,209,0.0008,-0.0001,100.0,518.67,642.83,1596.06,1421.92,14.62,21.61,553.07,2388.04,9158.94,1.3,47.68,520.72,2388.05,8229.16,8.4857,0.03,396,2388,100.0,38.78,23.0752,-1
9475,48,211,0.0013,-0.0002,100.0,518.67,642.91,1600.75,1417.84,14.62,21.61,553.08,2388.03,9164.03,1.3,47.94,520.29,2388.1,8227.46,8.4596,0.03,396,2388,100.0,38.7,23.2743,-1
9477,48,213,-0.0026,-0.0004,100.0,518.67,643.28,1597.42,1408.66,14.62,21.61,553.21,2388.14,9167.05,1.3,47.62,521.33,2388.1,8230.32,8.4773,0.03,396,2388,100.0,38.64,23.1549,-1
9479,48,215,0.003,0.0002,100.0,518.67,643.07,1601.76,1421.3,14.62,21.61,553.06,2388.1,9172.79,1.3,47.68,520.6,2388.06,8240.15,8.478,0.03,397,2388,100.0,38.43,23.1378,-1
9480,48,216,-0.0045,-0.0004,100.0,518.67,643.4,1601.0,1407.63,14.62,21.61,553.0,2388.1,9171.45,1.3,47.97,521.03,2388.09,8241.36,8.5016,0.03,397,2388,100.0,38.58,23.2,-1
9481,48,217,-0.0011,0.0003,100.0,518.67,643.29,1594.66,1421.11,14.62,21.61,552.89,2388.08,9167.0,1.3,47.64,521.04,2388.13,8237.72,8.5073,0.03,397,2388,100.0,38.41,23.1774,-1
9482,48,218,0.0015,-0.0001,100.0,518.67,643.33,1598.76,1415.13,14.62,21.61,553.18,2388.06,9182.87,1.3,47.59,520.88,2388.1,8243.81,8.5131,0.03,395,2388,100.0,38.72,23.1518,-1
9483,48,219,0.0028,-0.0002,100.0,518.67,643.35,1601.96,1422.96,14.62,21.61,552.45,2388.08,9183.28,1.3,47.87,520.87,2388.1,8247.86,8.4863,0.03,396,2388,100.0,38.45,23.1485,-1
9484,48,220,-0.0029,-0.0001,100.0,518.67,643.43,1600.6,1418.94,14.62,21.61,553.21,2388.06,9187.13,1.3,47.8,521.0,2388.06,8250.12,8.4868,0.03,396,2388,100.0,38.52,23.1516,-1
9485,48,221,-0.0019,-0.0002,100.0,518.67,643.08,1598.16,1425.57,14.62,21.61,552.01,2388.13,9191.86,1.3,48.01,520.72,2388.1,8255.4,8.5087,0.03,395,2388,100.0,38.6,23.2172,-1
9486,48,222,0.0056,0.0004,100.0,518.67,643.71,1603.59,1419.42,14.62,21.61,552.2,2388.1,9190.24,1.3,47.9,520.73,2388.06,8248.76,8.5139,0.03,395,2388,100.0,38.65,23.1358,-1
9487,48,223,-0.0011,0.0003,100.0,518.67,643.59,1604.0,1418.92,14.62,21.61,552.25,2388.12,9194.76,1.3,47.95,520.88,2388.1,8262.29,8.4945,0.03,395,2388,100.0,38.4,23.1297,-1
9488,48,224,-0.0013,0.0001,100.0,518.67,643.36,1606.43,1426.57,14.62,21.61,552.39,2388.07,9202.57,1.3,47.93,521.02,2388.07,8263.32,8.5171,0.03,395,2388,100.0,38.51,23.1291,-1
9489,48,225,-0.0016,0.0001,100.0,518.67,643.87,1598.18,1430.13,14.62,21.61,552.29,2388.11,9198.81,1.3,47.78,520.47,2388.15,8266.63,8.4576,0.03,395,2388,100.0,38.36,23.2052,-1
9490,48,226,-0.0043,-0.0002,100.0,518.67,642.95,1604.22,1419.28,14.62,21.61,551.99,2388.05,9207.82,1.3,47.92,520.97,2388.12,8264.65,8.4938,0.03,396,2388,100.0,38.5,23.0366,-1
9491,48,227,-0.0001,-0.0001,100.0,518.67,643.75,1608.61,1426.16,14.62,21.61,552.33,2388.16,9208.97,1.3,47.76,520.14,2388.12,8272.65,8.4803,0.03,397,2388,100.0,38.64,23.1457,-1
9492,48,228,0.0002,-0.0002,100.0,518.67,643.82,1598.89,1420.08,14.62,21.61,550.98,2388.09,9210.41,1.3,48.04,520.68,2388.11,8271.59,8.5145,0.03,395,2388,100.0,38.51,23.0815,-1
9493,48,229,0.0007,0.0003,100.0,518.67,644.18,1600.93,1425.22,14.62,21.61,551.62,2388.11,9214.52,1.3,48.0,520.29,2388.12,8270.51,8.4947,0.03,396,2388,100.0,38.59,23.0387,-1
9494,48,230,0.0038,0.0005,100.0,518.67,643.39,1600.58,1429.6,14.62,21.61,551.83,2388.19,9221.31,1.3,48.12,520.76,2388.2,8276.2,8.5112,0.03,397,2388,100.0,38.49,23.0147,-1
9495,48,231,-0.0025,-0.0005,100.0,518.67,644.02,1609.54,1435.19,14.62,21.61,551.65,2388.52,9228.53,1.3,47.98,520.53,2388.55,8290.25,8.4923,0.03,398,2388,100.0,38.45,23.0188,-1
9701,49,206,0.0004,0.0,100.0,518.67,643.48,1603.09,1426.65,14.62,21.61,552.05,2388.27,9058.6,1.3,48.31,519.85,2388.22,8132.4,8.5527,0.03,397,2388,100.0,38.55,22.9967,-1
9702,49,207,0.0033,-0.0,100.0,518.67,643.72,1596.69,1423.79,14.62,21.61,551.2,2388.26,9063.43,1.3,48.18,519.41,2388.25,8132.4,8.508,0.03,397,2388,100.0,38.57,23.0009,-1
9704,49,209,0.0029,-0.0004,100.0,518.67,644.08,1604.93,1418.24,14.62,21.61,551.75,2388.3,9062.54,1.3,47.95,519.6,2388.32,8135.96,8.4972,0.03,396,2388,100.0,38.5,23.1663,-1
9706,49,211,-0.0034,-0.0005,100.0,518.67,643.48,1605.85,1433.55,14.62,21.61,551.37,2388.34,9061.58,1.3,48.16,519.72,2388.29,8139.93,8.5333,0.03,396,2388,100.0,38.44,23.1226,-1
9708,49,213,-0.0024,-0.0002,100.0,518.67,643.8,1597.25,1428.56,14.62,21.61,551.71,2388.24,9065.19,1.3,48.26,519.54,2388.28,8137.82,8.5363,0.03,397,2388,100.0,38.45,23.0635,-1
9709,49,214,0.0002,0.0001,100.0,518.67,643.64,1599.32,1427.87,14.62,21.61,550.97,2388.31,9069.14,1.3,48.16,519.02,2388.29,8133.65,8.5176,0.03,396,2388,100.0,38.46,23.1829,-1
9710,49,215,0.0026,-0.0005,100.0,518.67,644.2,1593.84,1433.24,14.62,21.61,550.72,2388.26,9058.19,1.3,48.26,519.25,2388.3,8138.39,8.5046,0.03,396,2388,100.0,38.46,23.0171,-1
9889,50,179,-0.0017,-0.0,100.0,518.67,644.05,1595.72,1417.09,14.62,21.61,551.39,2388.15,9105.7,1.3,47.89,520.95,2388.12,8175.73,8.4854,0.03,397,2388,100.0,38.67,23.0033,-1
9893,50,183,0.0031,-0.0001,100.0,518.67,642.67,1599.99,1419.22,14.62,21.61,552.49,2388.14,9112.22,1.3,47.98,519.6,2388.1,8182.82,8.5189,0.03,397,2388,100.0,38.68,23.0091,-1
9899,50,189,0.0018,-0.0004,100.0,518.67,643.22,1604.68,1423.37,14.62,21.61,551.48,2388.19,9119.31,1.3,48.02,519.77,2388.22,8188.29,8.4782,0.03,397,2388,100.0,38.3,23.0607,-1
9903,50,193,0.0014,-0.0002,100.0,518.67,643.95,1599.52,1425.99,14.62,21.61,551.54,2388.22,9124.44,1.3,48.15,520.06,2388.13,8191.4,8.5049,0.03,397,2388,100.0,38.33,23.0002,-1
9904,50,194,0.0037,0.0004,100.0,518.67,643.77,1604.93,1423.51,14.62,21.61,551.41,2388.18,9128.75,1.3,48.16,519.85,2388.19,8194.2,8.5043,0.03,396,2388,100.0,38.42,23.0543,-1
9905,50,195,0.0019,-0.0004,100.0,518.67,643.33,1605.31,1434.87,14.62,21.61,551.25,2388.17,9134.7,1.3,48.14,519.33,2388.21,8200.9,8.5352,0.03,395,2388,100.0,38.45,23.0191,-1
9906,50,196,0.002,-0.0002,100.0,518.67,643.32,1602.26,1430.01,14.62,21.61,551.4,2388.19,9129.59,1.3,48.24,519.88,2388.17,8194.1,8.5034,0.03,395,2388,100.0,38.45,23.0379,-1
9907,50,197,-0.0026,-0.0001,100.0,518.67,643.73,1599.94,1432.87,14.62,21.61,551.18,2388.19,9132.97,1.3,48.22,519.48,2388.2,8194.64,8.5241,0.03,397,2388,100.0,38.52,23.0832,-1
9908,50,198,0.0039,0.0001,100.0,518.67,643.83,1608.2,1433.88,14.62,21.61,552.06,2388.2,9128.91,1.3,48.01,520.0,2388.25,8200.2,8.5002,0.03,396,2388,100.0,38.43,23.1086,-1
9911,51,3,0.0008,-0.0004,100.0,518.67,642.49,1591.56,1398.4,14.62,21.6,553.8,2387.98,9064.23,1.3,47.06,522.27,2388.0,8142.38,8.4018,0.03,392,2388,100.0,39.18,23.3495,-1
9951,51,43,-0.0023,-0.0004,100.0,518.67,641.75,1590.87,1390.27,14.62,21.6,555.22,2388.01,9065.07,1.3,47.05,522.86,2387.99,8146.23,8.4266,0.03,391,2388,100.0,39.06,23.3238,-1
9955,51,47,0.0012,-0.0005,100.0,518.67,641.89,1584.02,1394.6,14.62,21.6,555.0,2388.05,9063.82,1.3,47.35,522.46,2388.05,8145.38,8.4086,0.03,393,2388,100.0,39.11,23.4013,-1
9960,51,52,-0.0002,0.0002,100.0,518.67,641.7,1579.66,1396.44,14.62,21.6,554.61,2387.98,9066.09,1.3,47.29,522.51,2387.94,8144.85,8.3845,0.03,392,2388,100.0,39.1,23.4208,-1
10098,51,190,0.001,-0.0003,100.0,518.67,643.1,1600.81,1415.55,14.62,21.61,552.52,2388.02,9154.05,1.3,47.7,521.33,2388.08,8226.4,8.4591,0.03,394,2388,100.0,38.69,23.3197,-1
10099,51,191,-0.0012,0.0,100.0,518.67,642.74,1584.78,1424.99,14.62,21.61,553.27,2388.07,9152.17,1.3,47.79,521.46,2387.99,8220.61,8.4678,0.03,394,2388,100.0,38.65,23.2786,-1
10100,51,192,0.0023,0.0002,100.0,518.67,643.45,1594.21,1410.0,14.62,21.61,554.06,2388.04,9158.53,1.3,47.77,521.17,2388.08,8227.41,8.444,0.03,395,2388,100.0,38.54,23.2994,-1
10105,51,197,0.0037,0.0001,100.0,518.67,642.83,1597.94,1418.42,14.62,21.61,552.71,2388.12,9179.12,1.3,47.66,521.17,2388.04,8236.36,8.4965,0.03,395,2388,100.0,38.96,23.1683,-1
10106,51,198,0.0009,0.0,100.0,518.67,643.51,1591.09,1418.2,14.62,21.61,553.4,2388.07,9175.36,1.3,47.78,521.21,2388.08,8239.24,8.4886,0.03,395,2388,100.0,38.53,23.1286,-1
10107,51,199,0.0039,-0.0004,100.0,518.67,643.19,1592.24,1417.94,14.62,21.61,553.05,2388.06,9174.31,1.3,47.66,521.0,2388.08,8238.54,8.4873,0.03,395,2388,100.0,38.65,23.2985,-1
10108,51,200,0.0004,-0.0003,100.0,518.67,642.65,1594.92,1414.82,14.62,21.61,552.75,2388.03,9175.16,1.3,47.73,520.86,2388.05,8242.47,8.4732,0.03,395,2388,100.0,38.69,23.1436,-1
10109,51,201,0.0009,0.0002,100.0,518.67,643.27,1605.04,1419.07,14.62,21.61,552.89,2388.09,9185.64,1.3,47.83,521.23,2388.08,8245.46,8.4866,0.03,395,2388,100.0,38.45,23.2067,-1
10110,51,202,-0.0009,-0.0,100.0,518.67,643.22,1605.12,1412.48,14.62,21.61,552.56,2388.08,9185.22,1.3,47.94,520.93,2388.06,8248.19,8.4987,0.03,394,2388,100.0,38.82,23.1381,-1
10111,51,203,-0.0038,-0.0001,100.0,518.67,643.08,1590.92,1426.12,14.62,21.61,552.41,2388.15,9188.26,1.3,47.69,520.94,2388.07,8253.41,8.499,0.03,396,2388,100.0,38.62,23.0319,-1
10112,51,204,0.0011,0.0004,100.0,518.67,643.21,1604.24,1423.73,14.62,21.61,552.53,2388.07,9201.99,1.3,47.79,521.25,2388.09,8253.27,8.4982,0.03,396,2388,100.0,38.67,23.1033,-1
10113,51,205,0.0023,-0.0,100.0,518.67,643.31,1592.63,1423.81,14.62,21.61,552.69,2388.07,9193.09,1.3,47.94,520.58,2388.09,8256.4,8.4914,0.03,393,2388,100.0,38.57,23.1452,-1
10114,51,206,0.003,0.0004,100.0,518.67,643.44,1601.34,1416.05,14.62,21.61,552.53,2388.08,9204.96,1.3,48.07,520.38,2388.1,8261.07,8.4775,0.03,397,2388,100.0,38.69,23.1276,-1
10115,51,207,0.0017,-0.0004,100.0,518.67,643.27,1602.47,1415.91,14.62,21.61,552.45,2388.07,9211.23,1.3,47.99,520.47,2388.11,8268.39,8.5021,0.03,396,2388,100.0,38.56,23.2241,-1
10116,51,208,-0.0015,0.0004,100.0,518.67,643.69,1606.39,1422.9,14.62,21.61,552.72,2388.14,9210.36,1.3,47.94,520.42,2388.12,8267.54,8.4834,0.03,397,2388,100.0,38.46,23.2072,-1
10117,51,209,0.0031,-0.0003,100.0,518.67,643.81,1604.36,1428.61,14.62,21.61,552.49,2388.12,9214.76,1.3,47.95,520.78,2388.05,8269.27,8.5187,0.03,396,2388,100.0,38.66,23.1217,-1
10118,51,210,0.0008,0.0005,100.0,518.67,643.19,1605.01,1430.44,14.62,21.61,551.49,2388.11,9213.46,1.3,47.94,520.38,2388.14,8274.65,8.5195,0.03,395,2388,100.0,38.57,23.0721,-1
10119,51,211,0.0008,-0.0005,100.0,518.67,643.68,1609.75,1419.91,14.62,21.61,552.63,2388.32,9219.81,1.3,48.27,520.24,2388.29,8279.86,8.5275,0.03,398,2388,100.0,38.43,23.0668,-1
10120,51,212,0.0015,0.0005,100.0,518.67,643.37,1602.44,1432.71,14.62,21.61,552.73,2388.46,9226.6,1.3,48.09,520.36,2388.49,8288.26,8.5117,0.03,398,2388,100.0,38.72,23.0834,-1
10121,51,213,0.0014,0.0004,100.0,518.67,644.11,1606.6,1428.55,14.62,21.61,551.6,2388.56,9244.59,1.3,47.89,520.2,2388.54,8293.72,8.5306,0.03,397,2388,100.0,38.39,23.0958,-1
10324,52,203,-0.0003,0.0002,100.0,518.67,644.14,1602.23,1425.7,14.62,21.61,552.16,2388.18,9096.69,1.3,48.14,520.28,2388.2,8167.06,8.5385,0.03,395,2388,100.0,38.31,23.0691,-1
10327,52,206,0.0017,0.0005,100.0,518.67,643.82,1595.32,1427.64,14.62,21.61,551.14,2388.19,9103.17,1.3,48.29,519.85,2388.2,8172.94,8.5414,0.03,396,2388,100.0,38.32,23.1135,-1
10328,52,207,0.0027,0.0002,100.0,518.67,643.8,1606.58,1436.86,14.62,21.61,551.45,2388.21,9100.06,1.3,48.18,520.52,2388.2,8172.4,8.5298,0.03,396,2388,100.0,38.62,23.0372,-1
10330,52,209,-0.0004,-0.0001,100.0,518.67,643.61,1604.1,1429.91,14.62,21.61,551.25,2388.2,9107.12,1.3,48.2,519.68,2388.23,8176.82,8.5502,0.03,398,2388,100.0,38.45,22.9884,-1
10331,52,210,0.0016,-0.0004,100.0,518.67,643.45,1605.72,1427.91,14.62,21.61,551.25,2388.26,9106.14,1.3,48.05,519.87,2388.2,8179.78,8.5218,0.03,399,2388,100.0,38.33,23.0421,-1
10332,52,211,0.0019,-0.0,100.0,518.67,643.37,1606.32,1432.81,14.62,21.61,551.4,2388.22,9109.17,1.3,48.17,519.51,2388.21,8176.87,8.5256,0.03,396,2388,100.0,38.43,23.0116,-1
10333,52,212,-0.0037,-0.0002,100.0,518.67,644.29,1602.27,1421.12,14.62,21.61,551.24,2388.2,9115.67,1.3,48.2,519.92,2388.2,8177.88,8.4894,0.03,396,2388,100.0,38.41,23.1275,-1
10334,52,213,-0.0017,-0.0005,100.0,518.67,643.67,1601.99,1436.34,14.62,21.61,552.28,2388.18,9119.4,1.3,48.18,519.23,2388.21,8181.73,8.5159,0.03,397,2388,100.0,38.35,23.015,-1
10521,53,187,-0.0005,-0.0002,100.0,518.67,643.7,1600.45,1426.43,14.62,21.61,552.03,2388.16,9147.04,1.3,48.05,520.72,2388.16,8214.98,8.5172,0.03,395,2388,100.0,38.54,23.1469,-1
10522,53,188,-0.0014,0.0,100.0,518.67,643.43,1605.95,1419.71,14.62,21.61,551.93,2388.16,9148.21,1.3,47.97,520.59,2388.14,8218.62,8.4865,0.03,398,2388,100.0,38.47,23.1633,-1
10523,53,189,0.0016,-0.0005,100.0,518.67,644.12,1602.6,1429.04,14.62,21.61,551.78,2388.15,9150.57,1.3,48.09,520.21,2388.17,8220.41,8.5371,0.03,397,2388,100.0,38.29,23.1289,-1
10524,53,190,0.0021,-0.0002,100.0,518.67,643.94,1599.71,1421.84,14.62,21.61,552.22,2388.15,9151.86,1.3,48.02,520.16,2388.13,8222.04,8.5174,0.03,397,2388,100.0,38.45,23.0076,-1
10525,53,191,-0.0016,0.0003,100.0,518.67,644.16,1608.16,1424.87,14.62,21.61,551.84,2388.13,9160.31,1.3,48.02,519.99,2388.13,8228.95,8.5085,0.03,398,2388,100.0,38.56,23.1925,-1
10526,53,192,-0.0026,0.0004,100.0,518.67,643.24,1607.08,1429.98,14.62,21.61,551.39,2388.19,9159.26,1.3,48.15,519.8,2388.2,8225.39,8.5009,0.03,397,2388,100.0,38.44,23.1553,-1
10527,53,193,-0.0002,0.0002,100.0,518.67,643.48,1605.99,1431.6,14.62,21.61,552.04,2388.2,9163.48,1.3,48.07,520.61,2388.2,8230.55,8.5836,0.03,397,2388,100.0,38.25,23.0927,-1
10528,53,194,-0.0023,-0.0003,100.0,518.67,643.97,1605.24,1429.29,14.62,21.61,552.28,2388.18,9167.7,1.3,48.15,520.5,2388.12,8234.23,8.5116,0.03,396,2388,100.0,38.36,23.0233,-1
10529,53,195,-0.0001,-0.0004,100.0,518.67,644.18,1612.63,1423.19,14.62,21.61,552.53,2388.14,9162.47,1.3,48.18,519.68,2388.17,8230.96,8.5196,0.03,396,2388,100.0,38.32,23.0419,-1
10603,54,74,0.0017,-0.0004,100.0,518.67,642.13,1579.33,1402.04,14.62,21.6,554.93,2388.03,9071.25,1.3,47.13,521.69,2388.02,8133.34,8.4216,0.03,392,2388,100.0,38.92,23.422,-1
10778,54,249,-0.0012,0.0003,100.0,518.67,643.67,1602.33,1424.88,14.62,21.61,552.03,2388.15,9145.77,1.3,48.04,519.72,2388.19,8208.07,8.4857,0.03,397,2388,100.0,38.32,23.039,-1
10780,54,251,0.0017,0.0001,100.0,518.67,643.56,1601.33,1420.83,14.62,21.61,552.03,2388.14,9143.94,1.3,48.1,520.03,2388.19,8213.25,8.5129,0.03,397,2388,100.0,38.57,23.1984,-1
10781,54,252,0.0019,0.0004,100.0,518.67,643.21,1608.14,1425.75,14.62,21.61,551.65,2388.13,9148.74,1.3,48.03,520.5,2388.12,8210.57,8.5395,0.03,397,2388,100.0,38.34,22.9746,-1
10782,54,253,-0.0021,-0.0,100.0,518.67,643.18,1603.81,1425.78,14.62,21.61,551.59,2388.21,9143.34,1.3,48.07,520.64,2388.19,8209.78,8.5366,0.03,396,2388,100.0,38.54,23.0378,-1
10783,54,254,-0.0059,0.0004,100.0,518.67,643.88,1607.47,1426.06,14.62,21.61,551.88,2388.18,9145.76,1.3,48.07,519.81,2388.17,8212.51,8.5097,0.03,396,2388,100.0,38.46,23.1485,-1
10784,54,255,-0.0015,-0.0003,100.0,518.67,644.27,1608.6,1427.77,14.62,21.61,550.96,2388.11,9153.65,1.3,48.03,520.29,2388.17,8215.84,8.4924,0.03,398,2388,100.0,38.65,23.1079,-1
10785,54,256,-0.0001,0.0002,100.0,518.67,643.26,1603.84,1426.84,14.62,21.61,551.63,2388.18,9148.5,1.3,48.01,520.01,2388.14,8220.31,8.5171,0.03,397,2388,100.0,38.46,23.0356,-1
10786,54,257,-0.0009,-0.0003,100.0,518.67,643.8,1601.79,1433.26,14.62,21.61,551.37,2388.16,9155.85,1.3,48.15,519.57,2388.15,8220.23,8.5295,0.03,395,2388,100.0,38.3,23.05,-1
10963,55,177,0.0,-0.0003,100.0,518.67,643.07,1601.48,1421.75,14.62,21.61,552.79,2388.09,9145.61,1.3,48.07,521.39,2388.09,8210.21,8.4586,0.03,397,2388,100.0,38.61,23.1507,-1
10965,55,179,-0.0028,-0.0004,100.0,518.67,643.68,1604.72,1423.69,14.62,21.61,552.22,2388.13,9151.5,1.3,47.94,520.9,2388.15,8219.35,8.4868,0.03,394,2388,100.0,38.68,23.1158,-1
10966,55,180,-0.0037,0.0005,100.0,518.67,643.04,1602.17,1426.88,14.62,21.61,552.02,2388.08,9156.54,1.3,48.05,520.2,2388.13,8214.12,8.4855,0.03,397,2388,100.0,38.53,23.0755,-1
10967,55,181,0.0018,-0.0004,100.0,518.67,643.54,1605.78,1422.39,14.62,21.61,552.25,2388.13,9157.93,1.3,48.0,520.33,2388.12,8219.88,8.5119,0.03,397,2388,100.0,38.54,23.0392,-1
10968,55,182,0.001,-0.0001,100.0,518.67,643.61,1603.56,1426.26,14.62,21.61,552.13,2388.07,9155.03,1.3,48.07,520.87,2388.11,8209.49,8.5025,0.03,396,2388,100.0,38.61,23.2726,-1
10969,55,183,-0.0006,-0.0004,100.0,518.67,643.39,1602.98,1422.22,14.62,21.61,552.43,2388.13,9164.05,1.3,48.05,520.49,2388.11,8226.67,8.4886,0.03,397,2388,100.0,38.41,23.1429,-1
10970,55,184,-0.0037,0.0002,100.0,518.67,643.28,1594.2,1430.58,14.62,21.61,552.1,2388.12,9171.87,1.3,48.02,520.68,2388.17,8228.78,8.5087,0.03,396,2388,100.0,38.6,23.0658,-1
10971,55,185,-0.0036,0.0003,100.0,518.67,643.37,1596.77,1428.37,14.62,21.61,552.98,2388.13,9164.27,1.3,47.93,520.85,2388.1,8230.48,8.5296,0.03,397,2388,100.0,38.56,23.1223,-1
10972,55,186,0.0015,-0.0004,100.0,518.67,643.76,1597.46,1421.37,14.62,21.61,551.42,2388.15,9166.46,1.3,48.08,520.59,2388.14,8234.41,8.5535,0.03,396,2388,100.0,38.51,23.0703,-1
10973,55,187,0.0016,0.0003,100.0,518.67,643.85,1598.54,1427.47,14.62,21.61,552.04,2388.1,9179.24,1.3,47.94,520.51,2388.13,8238.27,8.4885,0.03,397,2388,100.0,38.66,23.0386,-1
10974,55,188,-0.0008,-0.0001,100.0,518.67,643.59,1601.81,1421.49,14.62,21.61,553.18,2388.12,9173.13,1.3,48.31,520.44,2388.23,8239.25,8.4851,0.03,396,2388,100.0,38.52,23.0339,-1
10975,55,189,-0.0023,-0.0001,100.0,518.67,643.64,1607.33,1433.9,14.62,21.61,552.37,2388.14,9182.51,1.3,48.12,520.38,2388.15,8241.7,8.5094,0.03,397,2388,100.0,38.58,23.1408,-1
10976,55,190,-0.0006,-0.0004,100.0,518.67,643.69,1604.96,1438.1,14.62,21.61,551.76,2388.18,9188.23,1.3,48.24,520.25,2388.19,8247.65,8.5474,0.03,398,2388,100.0,38.49,23.0235,-1
10977,55,191,0.0011,0.0,100.0,518.67,643.43,1602.96,1427.08,14.62,21.61,552.63,2388.13,9188.11,1.3,47.8,520.3,2388.11,8247.85,8.5371,0.03,396,2388,100.0,38.51,23.18,-1
10978,55,192,0.0007,-0.0,100.0,518.67,643.59,1600.12,1427.12,14.62,21.61,550.78,2388.17,9194.97,1.3,48.2,520.13,2388.14,8256.0,8.5137,0.03,395,2388,100.0,38.5,23.0127,-1
10979,55,193,0.0033,0.0,100.0,518.67,644.01,1605.12,1433.56,14.62,21.61,551.8,2388.14,9202.75,1.3,48.19,520.36,2388.16,8257.58,8.531,0.03,397,2388,100.0,38.49,23.1604,-1
11233,56,254,0.0026,0.0003,100.0,518.67,643.25,1595.48,1425.51,14.62,21.61,552.1,2388.17,9119.58,1.3,47.89,520.12,2388.18,8192.67,8.5227,0.03,397,2388,100.0,38.47,23.0065,-1
11237,56,258,-0.0013,-0.0002,100.0,518.67,643.34,1594.54,1434.16,14.62,21.61,552.37,2388.19,9123.2,1.3,47.9,520.55,2388.19,8199.24,8.4759,0.03,397,2388,100.0,38.57,23.0347,-1
11242,56,263,-0.0004,-0.0001,100.0,518.67,643.65,1597.26,1428.95,14.62,21.61,552.02,2388.11,9131.22,1.3,48.18,520.13,2388.14,8205.21,8.4927,0.03,396,2388,100.0,38.28,23.0459,-1
11243,56,264,0.0013,0.0002,100.0,518.67,643.87,1597.56,1424.46,14.62,21.61,552.04,2388.18,9133.13,1.3,47.98,520.29,2388.15,8203.44,8.5276,0.03,397,2388,100.0,38.39,23.2291,-1
11245,56,266,0.0011,0.0,100.0,518.67,643.25,1606.18,1429.13,14.62,21.61,552.37,2388.17,9138.16,1.3,48.04,520.17,2388.16,8203.21,8.5346,0.03,395,2388,100.0,38.52,23.0092,-1
11246,56,267,-0.0015,0.0003,100.0,518.67,643.39,1598.72,1427.59,14.62,21.61,552.03,2388.16,9138.73,1.3,48.09,519.94,2388.2,8212.33,8.5053,0.03,396,2388,100.0,38.42,23.1192,-1
11247,56,268,0.0022,0.0003,100.0,518.67,643.71,1593.67,1417.37,14.62,21.61,551.28,2388.17,9150.3,1.3,47.91,520.12,2388.22,8204.02,8.5005,0.03,397,2388,100.0,38.39,23.0396,-1
11248,56,269,0.0012,-0.0003,100.0,518.67,643.41,1602.31,1426.38,14.62,21.61,551.52,2388.17,9143.35,1.3,48.04,520.2,2388.18,8203.69,8.5215,0.03,396,2388,100.0,38.49,22.9305,-1
